"","wt00","wt02","wt05","wt10","wt15","wt20","wt30","wt45"
"YDL215C",1.33531381975689,1.49646775460611,1.33240410057967,1.59670638268097,0.563227665749123,-0.803335244284524,-2.72498548611328,-2.79579899297496
"YDL214C",3.86298929167656,3.69045919816446,1.61036607131881,-2.24706335737828,-2.22758299199541,-2.11785532305772,-1.14720029849214,-1.42411259023627
"YDL213C",-2.88774657852351,-2.51791118691115,-0.670175342988934,0.544927432605677,1.11025561336092,1.42251462878404,1.77250427147808,1.2256311621949
"YDL212W",-0.68543135689475,-0.682779692471136,-0.527318451973681,-0.210873012304051,0.267552324575579,0.410493145062791,0.688938053301756,0.73941899070349
"YDL211C",-1.9768803304701,-2.73232995742354,-0.0626442396019709,0.715343126094688,0.748596300535251,0.736576058525262,1.44318480422456,1.12815423811586
"YDL210W",-0.244906783406837,-0.234571039078387,0.691101318066433,0.614900979351631,-0.121580481968283,-0.40940479730064,-0.111290349462856,-0.184248846201061
"YDL209C",-1.87665539621121,-1.80205875276499,0.628368763945539,0.64679403382589,0.587180557982175,0.566366032791209,0.699753823258396,0.550250937172985
"YDL208W",-3.01418120840976,-2.5719220776965,-0.388289702016543,0.717707219219957,1.09034700248599,1.41392248379311,1.56348383184763,1.18893245077611
"YDL207W",0.00036491702844188,-0.144362298821624,-0.0529883405785068,-0.210434315297586,-0.0152520216829632,0.15524449709563,0.133296033023454,0.134131529233153
"YDL206W",1.29498824288049,1.00100388674699,0.803668771952239,0.0539138691473049,-0.616136879930704,-1.08013949029158,-0.836387435638653,-0.620910964866087
"YDL205C",0.0182612810454419,-0.0584660778208814,-0.233261035575985,-0.441524834388686,-0.0621353932506938,0.0662048248106597,0.244895264755831,0.466025970424312
