Sample,wt_H1,wt_L4,wt_L5,wt_L6,wt_H2,wt_H3,wt_H4,wt_H5,wt_H6,wt_L1,wt_L2,wt_L3
Label,wt_H,wt_L,wt_L,wt_L,wt_H,wt_H,wt_H,wt_H,wt_H,wt_L,wt_L,wt_L
102.128,34296.50857,22552.0829,16431.01469,8769.081453,8312.224332,23108.62104,5330.061927,14792.78516,20331.25977,12898.20857,13385.08867,18548.50487
174.1184,432.232943,154.5797395,0,94.34398224,78.41475459,225.504582,0,136.4303728,0,184.2631752,0,487.0072789
148.043,267.3930742,93.12337521,573.9412921,694.9076143,295.8628931,503.7368983,161.4471917,592.9231939,164.624055,617.4390891,252.7876575,242.216275
265.1553,413.9365164,602.9009463,580.3170735,437.1692038,649.3372269,821.208658,326.4328427,422.4990744,371.6885131,434.3286712,354.1309934,408.119188
282.1203,8673.502733,9116.47371,8467.45876,6901.608349,10096.64685,11202.07097,5429.718682,8499.287298,8484.964305,8432.88969,4091.707517,6957.055259
268.6808,3467.408092,3614.570982,3148.940207,2858.51763,4738.903061,5535.107633,2031.266464,4138.735147,2571.069373,3827.27518,1256.629735,4702.082739
354.5445,5895.872775,5687.886789,6041.255361,4714.881297,7282.898911,6638.723025,2235.458528,5908.435873,2738.467134,6819.412001,1852.369678,5799.984421
476.3727,5088.663601,2051.114781,1979.691687,2237.297509,5594.627295,2710.860311,0,4731.94652,1492.380235,1470.870898,685.3109197,3378.360703
132.0199,3292.324867,2603.566786,2731.497395,2398.10721,3284.588072,1307.140639,1282.616522,2117.310545,3484.224827,3539.151632,570.8934306,1550.909657
133.0991,3789.464107,3400.884509,3525.743668,2794.605011,4368.545615,3504.785887,2214.857737,2652.930294,3231.279312,3569.687257,1806.056565,2667.738761
211.0917,0,0,0,20.99285221,12.16156948,43.58619349,20.38430851,1.854890556,25.30575506,0,499.8662071,22.61929114
213.1238,4462.019626,1316.082325,1946.983266,1591.992063,2492.983678,2057.915516,5833.87726,2257.777613,5164.68074,2449.907324,969.6012478,1236.005328
132.0016,2921.811764,1984.641096,3262.138246,1982.642384,4645.89099,1691.155105,1896.176678,2367.362209,2895.227334,2262.433815,1292.756101,2688.924891
265.1965,539.1471129,2555.365734,2320.120097,788.7236077,655.4473398,659.3827864,1081.776066,629.6402748,250.8550014,324.5010182,3071.837289,1060.548226
322.0875,2006.949292,0,0,8033.045237,0,0,2917.623075,0,5434.015352,0,9808.566518,0
179.0488,1175.35897,109.5787208,0,3962.891586,0,0,1281.292581,101.155155,2778.107387,103.2287056,4975.604138,0
270.1242,4079.478641,0,0,0,884.7010173,0,470.0526492,439.245345,1269.649879,0,0,0
264.0509,1828.308402,405.7257573,552.688574,281.476855,1540.992904,1814.980235,443.3479636,613.0132316,1061.134488,214.7062622,138.6438831,560.2066747
202.119,3092.838834,3260.972089,2810.602048,2006.483802,3232.208944,4244.344419,1152.844265,2560.577568,2039.865212,3508.190711,1353.460727,3339.482517
113.0348,36125.97672,24016.90816,25824.4685,19530.47534,38915.632,35016.79481,18887.88947,27651.7063,26466.50785,29398.89535,15056.00476,23689.69255
274.1879,2024.908245,1426.090923,1466.094041,1089.144507,1986.043234,1996.605721,1110.452345,1486.88423,1369.080931,1377.218223,956.2386141,1359.680522
235.1195,300.5083127,0,118.8580805,1144.814725,0,0,189.9225606,0,248.5136,0,174.7256539,0
279.1707,0,0,0,0,0,0,0,0,0,0,0,0
181.9189,2026.867716,4266.560301,744.6077897,2919.692559,4918.698937,2457.358105,407.668365,3643.297424,2776.076811,2727.268488,433.1049414,2256.920209
182.0777,1259.326655,0,0,781.5105471,894.1496217,761.0945811,396.6817243,0,0,771.4935053,0,203.583162
182.2146,1183.332288,119.6813917,2362.129116,1311.361597,2397.973585,2466.423265,1027.30178,2216.344744,2529.679106,2084.135852,722.5546191,3767.399774
288.2036,3675.067417,3458.701773,4787.729006,1405.995767,4379.877943,4785.260795,1157.712082,2829.964191,2219.272692,3869.958741,1967.577056,3814.153745
182.0677,0,101.1787695,155.868323,0,262.2264876,0,0,0,0,0,0,0
150.9619,0,0,0,182.1293029,0,0,174.7585154,0,0,0,0,171.1062817
229.6346,2457.241265,3001.758243,3334.203523,2242.919972,2823.574412,4056.985246,840.3580348,3131.73167,1656.611736,2886.934137,1720.99325,2925.168203
132.0013,2382.85802,4185.518648,5028.190837,3683.787206,7256.428646,7228.762745,2442.766194,2387.370354,3588.945494,3180.682201,2312.628581,3567.609455
294.8617,0,0,0,0,0,0,0,0,0,0,171.456102,0
132.02,7567.572979,5601.670427,3988.789749,2621.825535,6787.967721,5639.106071,1104.289832,3995.425682,8444.653933,2196.401814,3363.153416,4217.00551
132.0997,83.26638458,219.4915634,446.9761652,66.17772429,585.0829822,3588.723666,1535.461101,260.6195247,197.1842988,2252.218766,207.8530546,1174.778274
310.1767,14255.12797,14869.99648,16264.86504,9286.950783,17119.46823,19283.41027,6463.972462,14461.95071,10426.98116,15500.36304,5862.888016,13069.22246
132.1849,8239.496659,4873.043892,4064.002592,2525.453283,5807.311638,6529.174887,784.8035638,3172.029537,8200.201121,3488.725349,4056.192263,4891.495127
410.2545,62566.98622,60991.33662,56602.71476,47703.93777,70132.41372,57014.71591,35957.79885,44296.03042,52470.51097,63624.00782,34886.29006,47899.45439
87.0999,15422.66044,12574.76631,13402.54108,11336.73537,16709.4632,15399.51004,9148.576718,11213.44346,12383.5486,15173.15185,8167.632464,11524.69491
133.1054,285967.9671,234863.21,254996.1606,214983.9771,303589.2934,278445.7335,166827.7661,204486.1888,230913.9472,278672.5414,145083.2708,221601.8294
250.5947,0,0,0,0,0,0,0,0,503.2436535,0,0,0
209.1269,1186.847852,1071.935433,1255.291296,837.0854186,1023.064482,1966.727689,509.8147119,1815.462237,854.4167154,1899.266348,767.2870565,1612.789248
150.0778,0,58.10788391,60.89696039,0,0,59.51891167,0,0,0,0,0,0
127.0367,2224.170462,2775.083885,3302.341649,1731.098368,2675.940923,2071.670001,1329.245078,1949.192665,2429.102637,3253.585125,1318.137907,2150.684128
613.1611,7772.888311,13893.39314,12035.16814,2494.631416,10965.36696,13204.91472,632.0286858,7701.740437,6359.71408,11517.64951,4296.571819,8602.812186
345.0553,4065.011763,8004.03772,6928.737432,3131.526419,5954.306683,8513.518153,1708.71686,5504.642553,3058.712217,5163.112711,3830.214885,6300.765988
326.0574,18320.14802,28140.99546,25387.40885,15304.92475,24142.92149,24478.28044,6821.919409,20392.77799,15435.99084,24969.80848,13273.91974,25929.96616
308.0866,8970.968165,12574.73059,10596.76746,7331.452954,13014.65958,13176.85201,3477.313578,8594.362773,7549.432101,10358.55477,5166.366428,11958.57931
315.2047,0,1098.948924,831.7410699,360.4361293,0,0,151.9960822,204.6802064,0,0,1976.527624,454.4053174
307.0839,1291808.467,1644322.395,1581093.699,1159538.371,1529243.175,1673298.597,582416.2991,1327956.504,991969.2723,1572903.445,901952.4679,1616518.835
316.2126,38718.52988,60830.7426,58899.9837,36714.64655,61904.76665,57540.80212,45515.79513,44994.63087,42988.10398,36600.50979,84597.74291,58530.0653
182.2444,1673.912444,3723.951526,2179.980629,2765.312809,4287.921913,2802.180459,540.3499242,2960.047657,3302.754905,2910.973426,456.4661429,2881.451922
460.234,8510.167007,6871.800745,7601.284727,4639.076827,9860.605437,10631.12133,2753.719233,6905.37366,4405.423302,9790.107178,2480.766071,8000.547433
266.0341,6436.417762,4710.859766,5544.180809,4121.196102,6872.44163,6932.743314,3908.199217,4623.657135,5135.68188,6210.141437,3207.388997,4796.317612
103.0544,2110.3457,1819.142211,1884.974734,1314.661099,2274.569254,2293.359249,1274.502652,1921.904637,1673.21602,2115.244882,987.923885,1794.68449
256.0836,1279.94925,0,0,0,3114.651567,5601.141328,27.55134003,2783.203779,675.4812928,0,0,0
238.085,3277.73819,2389.471942,1180.649304,1641.606321,3763.051171,3660.741735,1231.948497,2151.259742,2175.976715,2442.370502,1686.491685,1118.025022
276.9873,28455.95778,25465.9077,20271.42861,10642.21872,41277.18614,33040.56468,5758.004283,19080.68165,17808.88604,24782.05028,7644.508864,22194.13897
147.0291,3248.476463,2704.185331,1941.3955,936.6972853,3509.781002,3348.158446,418.6034066,2154.10111,1475.37801,2463.360553,683.911646,2041.511941
185.0618,896.520767,626.2513465,826.1991702,649.3272121,970.6865586,1115.852524,660.5525174,805.6741193,762.1195879,917.7314767,466.0461316,567.2199979
129.0185,13877.94104,11733.8031,9641.691026,5732.644673,20394.57646,17104.13391,3100.859099,10175.77018,8068.126256,12424.40662,3900.598798,10577.0609
257.1136,1723.496664,0,0,0,506.1635219,0,867.6815068,172.2967864,1706.864681,0,0,0
413.1234,13623.35397,0,0,0,9999.721854,4471.030892,4226.266582,3854.181025,5960.29914,0,0,0
257.014,1069.878313,301.0915968,415.5289208,494.2522912,1332.658468,1398.529753,293.0265122,656.297076,588.358354,1348.684886,812.8964528,1071.873808
358.1768,3485.799796,2204.036792,2505.244268,1085.450695,9208.812704,6102.501196,280.3402242,11160.1258,1633.929176,11085.58981,0,3724.103664
379.1219,1388.636738,2817.716658,2448.696701,1687.754188,1979.641691,2243.296707,1499.492388,1709.154697,1481.330143,855.4096438,2175.52736,2080.013445
246.029,3576.515698,3880.875028,3738.1829,3341.616375,4044.298901,4043.529713,2985.129052,3493.708006,3886.808591,3949.814401,1828.811193,2609.312468
234.9906,0,637.2435335,363.5256991,125.0550167,543.3516531,171.1493314,157.1234504,0,495.9947814,189.9967243,0,174.5932469
166.0479,496.8453117,288.7637587,444.0027965,462.2118629,273.8669001,308.0209267,334.5439001,306.0731852,499.0691308,424.1814276,401.5360728,551.106829
219.0182,2880.306081,3477.19439,3759.221419,2828.931498,3346.148874,3533.07367,2878.179322,3127.256164,3547.266118,3728.963874,2432.692257,3063.121755
254.5496,37765.79028,0,0,0,27321.32488,11885.41946,18959.32199,13969.88527,23393.70063,0,0,0
139.0028,3006.768444,2658.481761,1950.360174,856.9321593,3981.415905,3634.678866,409.5477585,1956.050043,1618.419234,2183.698418,732.6305259,1927.332885
359.0183,27174.63534,23139.53439,23132.30734,19244.75926,27972.74041,25013.06255,11857.78135,26451.41993,17551.82056,22324.24901,10716.87864,21075.88869
268.0013,1102.530084,2515.86626,1398.558187,1115.473681,1250.252701,1667.368336,1399.474342,2395.407829,1320.927352,1446.852634,1387.707482,2064.555163
401.4986,4989.508402,4766.248423,3173.768233,4375.561948,4999.483097,4194.879015,1773.680587,4201.29982,2416.506589,3568.114038,2328.671093,3413.410313
460.7183,0,660.2279035,1168.634861,0,1331.359079,627.7720813,0,990.8967209,0,0,0,405.2947566
473.703,2313.302956,2382.042465,2041.389369,1120.619566,3658.381118,2610.78352,0,1813.890244,434.1522545,2639.821557,304.2695467,2199.509225
185.6083,1426.790829,1225.145162,1443.448153,726.7056197,1870.192131,1717.335298,546.7412719,1258.257016,571.9299608,1447.512403,601.8487114,1337.272825
347.055,0,3490.909411,3011.308546,1048.367678,0,0,0,0,362.5703715,3833.180545,1722.476742,4214.245142
278.5731,56242.91759,57042.7659,53648.45392,40847.55994,71811.3592,61590.83993,18672.5399,49012.84584,37244.65989,61044.88287,31741.00617,57297.32658
358.2595,0,1208.330567,706.6098678,460.870838,835.8280502,287.0219469,587.0515489,307.6742137,390.5873097,283.8963916,2145.751431,755.3833895
360.2388,1774.410445,3377.584777,2923.894383,1899.157256,4038.551272,2371.673393,3166.257229,1583.103828,1285.955976,1453.972473,5272.955919,2747.80459
184.0881,7568.46816,6326.922468,6485.99504,4540.958312,7680.470942,7598.941971,3524.300858,5932.754092,5741.451877,7822.004955,3093.082043,5787.919459
137.0793,18790.06909,14331.12033,15576.90058,11462.17771,18816.81794,18831.2099,9338.378181,13755.09454,13307.74203,17973.55211,9028.783617,13833.39394
163.0982,227.7186054,133.5842509,93.84087031,262.3391011,369.6495117,99.76885609,144.8432773,0,225.4515581,78.8976711,264.3625686,153.3232372
380.113,14637.63336,1993.592985,1802.99624,981.9011735,25794.88183,48625.3733,4435.501789,17352.48254,8060.288819,1425.295048,750.1103091,2100.799465
191.0748,203.2520858,101.3550657,176.1157898,75.09464526,152.0659272,163.9308841,142.5514147,107.7171443,211.8480933,180.6857393,0,126.075606
235.962,448.3200924,568.1967622,373.3905112,588.6874107,828.8686056,823.4611566,390.5354686,513.1156523,576.9346302,545.5224393,377.9568443,548.3895331
228.0066,259.7397398,127.1492047,176.8491351,59.33537796,224.8987176,29.22961824,113.68783,6.388116808,0,273.9571978,133.1288458,8.242801589
199.0085,1376.091284,1198.929479,1092.352123,1664.08322,1065.715219,1202.379979,697.9535751,843.6169151,1039.543503,1341.392614,932.7364354,826.8305946
175.9951,154.4739029,207.3581419,113.7359107,314.0357753,212.7680373,227.6125808,115.128103,216.9898884,0.873447781,175.0097653,80.02665619,150.2059711
259.0297,1632.398393,1418.642651,1575.552525,2152.709203,1647.166404,1944.107698,1256.273179,990.0310792,1158.999313,1572.256013,1043.356892,1365.8233
212.9878,1382.465512,905.2246599,825.5465709,970.7204476,1066.507702,994.3090857,791.8316695,752.0567712,831.9467543,1017.155914,796.9225425,1024.558899
154.0443,662.5049298,770.1341955,689.528775,489.7256311,611.7263189,649.6288362,195.0452182,303.7390211,349.9514345,756.918409,389.6032975,735.2175865
275.0079,2289.515816,1326.888459,961.2770634,1538.882211,1812.340988,1449.687392,387.9567934,544.6951855,719.9888877,1805.302192,838.606208,855.6155724
189.0074,810.6373212,567.2178174,534.7975202,831.4499835,818.3262818,915.2734866,325.8524814,438.1391409,547.8344358,822.6052179,360.8352673,396.4683402
424.103,32347.66289,65495.11582,59091.48403,19477.44696,34091.30186,58437.16624,5174.555851,15290.48894,11580.32123,111528.6611,26979.85529,116862.5862
193.0024,8270.881772,7105.754833,6487.819872,8963.460129,7749.633743,8407.274438,4951.549925,5152.637423,6422.773872,7107.344808,5211.8962,6472.512025
218.9588,20221.25615,19103.79151,19024.17685,21018.43608,19023.84096,20507.59754,9564.642508,14140.44094,13747.87128,24604.82995,13448.3097,20172.52528
232.1297,2070.052282,2063.135695,2366.487017,1509.691334,2561.826789,2633.019869,898.0112431,1783.42936,1859.419641,2358.871648,995.0198598,1896.366178
260.1975,1567.949137,2925.115531,2589.925193,1344.678988,2456.988643,3379.464682,669.3134864,2615.493601,1212.912687,2063.613496,1727.96651,2368.090957
188.0547,117.4847416,0,0,0,82.40302284,157.9420656,0,134.7068902,162.1690213,0,0,0
409.1397,4806.968933,4413.78589,3521.592913,3306.468569,5068.802027,4088.000713,1372.778296,4751.482841,3105.519216,3675.538696,1651.368931,4608.179328
154.0978,385.7389749,186.6889998,186.6001409,270.5832172,454.7880548,220.2559502,408.6486887,98.16844374,482.0116956,152.2676179,542.4142106,347.8527319
86.0436,181.4199883,392.0689862,543.0105194,285.5601908,609.6185097,745.3669056,231.2720964,160.5670738,272.9635867,247.5446653,119.8735243,255.2503087
263.07,305.8058349,0,0,1755.396619,0,0,801.0403515,0,1498.180566,0,3343.554698,0
215.1031,1193.882351,0,0,0,113.4385316,192.632338,356.4255423,0,1053.20508,0,0,0
317.4664,2191.650344,207.0716966,0,8726.185784,1000.421569,647.159513,2543.792312,710.7264668,8428.144919,2733.725585,0,474.1313811
262.1596,8212.956926,0,0,0,6500.977919,1183.237793,1843.327636,3898.568079,4118.185514,0,0,0
549.9733,12322.7083,0,1253.488228,50424.73197,7405.967058,7117.261921,14027.26945,4481.981868,38905.93636,16920.65989,322.3000814,3595.180811
293.1713,17584.09094,0,0,0,18425.05899,6032.53514,10341.22419,12865.08979,14404.99808,0,0,0
335.1455,89429.18533,0,0,0,9260.466582,1488.963729,22169.24448,2585.31052,62892.23569,0,0,0
261.1563,82677.58931,314.0663544,0,980.9394587,65539.10498,13740.84236,19973.79544,39252.01052,41587.88462,1319.421019,566.5055126,820.416975
192.0329,48410.76389,25935.97862,31242.89315,27573.76317,39283.02405,39620.12016,13337.01974,36767.1803,23630.72823,48689.1643,7940.002669,16204.75849
395.3318,32575.83131,20037.70418,16432.61053,18055.22277,24586.78676,22860.80322,15476.87928,19275.80258,18411.7241,17497.74171,15634.46997,19418.09874
142.0695,1930.275533,0,0,0,394.5980966,66.97622138,1125.074801,111.0795247,2760.013131,0,53.73424527,0
397.3472,34328.81878,33071.23625,24038.93108,27084.59378,48226.49606,28729.01061,32150.45017,46044.04213,29409.78163,40392.36659,13622.32623,24267.85173
271.0046,0,0,0,0,0,0,0,0,0,0,0,0
577.9683,6536.980471,0,0,24107.01174,3709.529449,3024.939129,6811.924762,1288.652978,19701.91009,6110.19522,0,1158.353051
113.0711,3017.703985,188.7444531,202.6982447,298.5050878,1727.142481,1286.31704,598.9304212,849.0435345,1675.913497,150.2017026,250.6362157,200.2852764
608.0908,49141.22558,36999.11211,38597.12506,24054.4796,51946.0476,52719.72862,14129.5388,38478.59225,27733.34461,41357.9713,15798.24835,36816.76884
245.1138,14172.9648,5897.048316,5882.548029,4501.77831,9202.749673,9173.534887,4916.826726,7407.363725,9155.326192,6886.630129,2692.820738,5588.92417
405.0104,87403.84468,52851.31774,50501.71772,31390.62694,95120.16744,101130.8322,19226.87329,66244.60764,45526.31171,53189.44542,20210.53329,47891.7062
159.0403,1556.566455,663.7679786,1015.243113,746.4331097,1186.007884,1425.640198,433.9981915,1205.429194,1098.171284,901.5516501,67.22645739,702.7307045
249.1087,42521.45594,37488.9844,36816.20611,27689.89934,42428.50927,47828.92086,19518.65454,40209.76953,33773.91337,40437.90692,16325.5154,34245.76401
431.2777,0,0,0,0,0,0,0,0,0,0,0,0
236.9848,1286.666721,1385.402439,1112.809632,892.7389768,691.2166617,842.1652196,70.73453215,204.8309368,819.264028,2292.149738,119.8970598,1548.52102
139.9724,1161.144586,1282.550313,1122.537697,1595.520904,1018.303534,1114.251725,1169.719744,1290.665322,1453.371621,661.0453516,1372.659143,873.1838414
312.975,0,0,0,0,0,0,0,0,0,0,0,0
434.1602,75607.67518,36700.95569,37370.82062,44792.77598,50126.55351,57005.64243,23380.23232,43407.85579,34631.22691,41042.76058,28901.40955,42928.68695
248.989,1029.354955,392.862815,328.611333,147.0664079,1166.944991,1062.882389,0,210.6809727,427.4893801,1359.098318,504.5517607,447.0333567
146.0273,5024.992631,2976.024854,3439.309012,3225.278288,4133.610655,4414.130505,1336.863947,4145.846416,2495.659452,5608.303469,1058.743213,2036.526723
440.229,3713.458009,2744.507548,2607.466948,835.379122,3448.813035,4010.241139,448.0891535,2135.282358,1770.93847,4253.85419,426.8062361,3088.515308
218.5972,1856.132238,1931.012493,2120.722019,1575.573496,1529.901776,1781.049367,515.628777,1466.301023,757.4421993,1692.993222,702.1854057,1766.903867
162.0733,119.006382,764.7905953,0,102.3444291,45.09187604,0,238.1336088,293.8971727,0,0,26.16251327,0
127.0868,980.7600748,90.1600309,146.5021189,291.1338664,540.6975782,373.9218221,572.6732926,329.7417358,760.610809,127.6026942,133.4503567,267.7420792
